dt,Y,M,D,away_team,home_team,away_score,home_score,away_pitcher_id,home_pitcher_id,away_1_id,away_2_id,away_3_id,away_4_id,away_5_id,away_6_id,away_7_id,away_8_id,away_9_id,home_1_id,home_2_id,home_3_id,home_4_id,home_5_id,home_6_id,home_7_id,home_8_id,home_9_id,outcome
2022-05-27,2022,5,27,MIA,ATL,4,6,roget003,andei001,bertj001,coopg002,solej001,wendj002,aguij001,andeb006,stalj001,sancj003,rojam002,swand001,albio001,ozunm001,rilea001,darnt001,olsom001,contw002,duvaa001,demet001,1
2022-05-27,2022,5,27,LAN,ARI,6,4,pepir001,bumgm001,bettm001,freef001,turnt001,smitw003,turnj001,taylc001,bellc002,albeh001,riose001,varsd001,rojaj001,martk001,walkc002,perad001,smitp002,thoma004,perdg001,herrj003,0
2022-05-27,2022,5,27,MIL,SLN,2,4,woodb005,hudsd002,wongk001,urial001,yelic001,mccua001,tellr001,taylt002,narvo001,hiurk001,petej002,edmat001,goldp001,arenn001,pujoa001,yepej001,gormn001,kniza001,nootl001,badeh001,1
2022-05-28,2022,5,28,BAL,BOS,4,2,reyed002,wincj001,mullc002,haysa001,santa003,mounr001,rutsa001,uriar001,odorr001,matej003,mcker001,herne001,dever001,stort001,verda001,vazqc001,cordf003,dalbb001,bradj001,arroc001,0
2022-05-28,2022,5,28,NYA,TBA,1,3,coleg001,klubc001,lemad001,judga001,rizza001,torrg001,andum001,carpm002,kinei001,trevj001,gallj002,diazy001,choij001,franw002,arozr001,margm001,kierk001,mejif001,philb002,wallt003,1
2022-05-28,2022,5,28,HOU,SEA,0,6,urquj001,gilbl002,altuj001,branm003,brega001,alvay001,gurry001,tuckk001,penaj004,mccoc001,castj006,winkj002,frant002,rodrj007,crawj002,suare001,fraza001,lewik001,tramt001,ralec001,1
2022-05-28,2022,5,28,TEX,OAK,11,4,heart001,loguz001,semim001,seagc001,garca005,calhk001,huffs001,lowen001,ibLAA001,culbc001,white006,laurr001,pindc001,murps001,bethc001,andre001,brows003,neuss001,smitk003,pachc001,0
2022-05-28,2022,5,28,KCA,MIN,7,3,singb001,archc001,merrw001,benia002,wittb002,peres002,melem001,dozih001,santc002,rivee001,lopen001,buxtb001,arral001,corrc001,polaj001,keplm001,larnt001,sancg002,urshg001,gordn001,0
2022-05-28,2022,5,28,CLE,DET,8,1,biebs001,faeda001,stram002,kwans001,ramij003,millo002,naylj001,gonzo001,gimea001,palar002,hedga001,grosr001,schoj001,cabrm001,baezj001,casth001,candj002,castw003,camed001,barnt001,0
2022-05-28,2022,5,28,CHN,CHA,5,1,thomk002,cuetj001,morec001,contw001,happi001,wisdp001,schwf001,rivaa001,hoern001,orter001,simma001,andet001,harrj002,vauga001,abrej003,grany001,polla001,sheeg001,burgj001,engea001,0
2022-05-28,2022,5,28,BAL,BOS,3,5,lylej001,eovan001,mullc002,manct001,santa003,haysa001,mounr001,odorr001,uriar001,chirr001,owinc001,herne001,dever001,martj006,bogax001,verda001,arroc001,cordf003,plawk001,bradj001,1
2022-05-28,2022,5,28,COL,WAS,7,13,gomba001,sanca006,joe-c001,dazay001,blacc001,cronc002,mcmar001,rodgb002,gricr001,iglej001,diaze005,hernc005,thoml002,sotoj001,cruzn002,bellj005,franm004,adamr004,roblv001,escoa003,1
2022-05-28,2022,5,28,COL,WAS,3,2,kuhlc001,adonj001,joe-c001,dazay001,blacc001,cronc002,rodgb002,iglej001,hills005,hampg001,servb001,hernc005,ruizk001,sotoj001,cruzn002,bellj005,herny002,franm004,gordd002,roblv001,0
2022-05-28,2022,5,28,MIL,SLN,3,8,housa001,libem001,mccua001,urial001,yelic001,taylt002,brosm001,hiurk001,cainl001,mathm002,carav001,edmat001,gormn001,goldp001,arenn001,donob001,nootl001,moliy001,dickc002,badeh001,1
2022-05-28,2022,5,28,PIT,SDN,4,2,brubj001,musgj001,mitcc002,hayek001,reynb001,gameb001,vanmj001,castr006,suwij001,perem005,marct001,profj001,kim-h002,hosme001,voitl001,cronj001,myerw001,nolaa002,grist001,alcas002,0
2022-05-28,2022,5,28,PHI,NYN,2,8,efliz001,walkt004,schwk001,bohma001,harpb003,castn001,seguj002,hoskr001,realj001,herro001,camaj001,guill001,marts002,lindf001,alonp001,mcnej002,escoe001,canhm001,smitd008,mazep001,1
2022-05-28,2022,5,28,SFN,CIN,2,3,wooda002,gutiv001,lastt001,yastm001,ruf-d001,pedej001,crawb001,longe001,gonzl005,waltd002,casac001,senzn001,drurb001,stept001,vottj001,farmk001,aquia001,almoa002,lopea005,reynm003,1
2022-05-28,2022,5,28,MIA,ATL,4,1,alcas001,davit005,bertj001,coopg002,solej001,aguij001,rojam002,wendj002,stalj001,delab001,astuw001,acunr001,swand001,ozunm001,rilea001,olsom001,albio001,contw002,duvaa001,harrm004,0
2022-05-28,2022,5,28,LAN,ARI,3,2,gonst001,kellm002,bettm001,freef001,turnt001,smitw003,riose001,turnj001,bellc002,taylc001,lux-g001,rojaj001,smitp002,martk001,walkc002,perad001,mccaj003,thoma004,perdg001,herrj003,0
2022-05-28,2022,5,28,TOR,LAA,6,5,kikuy001,lorem002,espis001,bichb001,guerv002,hernt002,jansd001,gurrl001,chapm001,biggc002,zimmb001,rengl001,ohtas001,troum001,duffm002,walsj001,suzuk001,marsb002,lagaj001,velaa001,0
2022-05-29,2022,5,29,NYA,TBA,2,4,sevel001,mccls003,lemad001,judga001,rizza001,torrg001,andum001,hicka001,kinei001,higak001,gallj002,kierk001,diazy001,franw002,choij001,margm001,wallt003,philb002,zunim001,brujv001,1
2022-05-29,2022,5,29,TEX,OAK,5,6,dunnd001,kaprj001,semim001,seagc001,garca005,calhk001,heimj001,lowen001,ibLAA001,millb002,white006,kempt001,laurr001,lowrj001,brows003,murps001,barrl001,andre001,smitk003,pachc001,1
2022-05-29,2022,5,29,KCA,MIN,3,7,greiz001,grays001,merrw001,benia002,wittb002,peres002,melem001,dozih001,santc002,rivee001,lopen001,buxtb001,corrc001,arral001,polaj001,urshg001,garlk001,lewir003,larnt001,jeffr002,1
2022-05-29,2022,5,29,CLE,DET,1,2,mcket001,rodre005,stram002,rosaa003,ramij003,naylj001,gonzo001,gimea001,palar002,maill001,kwans001,grosr001,schoj001,casth001,baezj001,torks001,castw003,camed001,haase001,hilld002,1
2022-05-29,2022,5,29,CHN,CHA,4,5,strom001,ceasd001,morec001,contw001,happi001,schwf001,wisdp001,orter001,hoern001,higgp001,simma001,andet001,vauga001,burgj001,abrej003,grany001,sheeg001,engea001,mcgur002,harrj002,1
2022-05-29,2022,5,29,BAL,BOS,2,12,zimmb002,piven001,mullc002,manct001,santa003,mounr001,rutsa001,odorr001,uriar001,chirr001,matej003,herne001,dever001,martj006,bogax001,stort001,vazqc001,dalbb001,arroc001,cordf003,1
2022-05-29,2022,5,29,TOR,LAA,11,10,berrj001,sandp002,sprig001,espis001,bichb001,kirka001,chapm001,biggc002,gurrl001,tapir001,zimmb001,wardt002,ohtas001,troum001,walsj001,rengl001,marsb002,stasm001,velaa001,wadet002,0
2022-05-29,2022,5,29,HOU,SEA,2,1,garcl007,gonzm005,altuj001,branm003,brega001,alvay001,gurry001,penaj004,dubom001,sirij001,maldm001,winkj002,frant002,rodrj007,crawj002,suare001,fraza001,fordm002,torrl001,tramt001,0
2022-05-29,2022,5,29,MIL,SLN,8,0,burnc002,mikom001,wongk001,urial001,yelic001,mccua001,tellr001,taylt002,narvo001,cainl001,petej002,edmat001,gormn001,goldp001,yepej001,donob001,dickc002,kniza001,nootl001,sosae001,0
2022-05-29,2022,5,29,PIT,SDN,2,4,contr001,gorem001,castr006,hayek001,reynb001,vanmj001,castd004,suwij001,mitcc002,heint001,marct001,profj001,kim-h002,hosme001,voitl001,cronj001,canor001,alfaj002,grist001,azocj001,1
2022-05-29,2022,5,29,PHI,NYN,4,5,wheez001,bassc001,schwk001,bohma001,harpb003,castn001,seguj002,hoskr001,realj001,herro001,camaj001,guill001,marts002,lindf001,alonp001,escoe001,canhm001,smitd008,plumn001,mazep001,1
2022-05-29,2022,5,29,SFN,CIN,6,4,cobba001,mahlt001,lastt001,yastm001,florw001,pedej001,longe001,crawb001,estrt001,gonzl005,bartj003,senzn001,naqut001,stept001,vottj001,drurb001,farmk001,mousm001,almoa002,garca006,0
2022-05-29,2022,5,29,MIA,ATL,3,6,herne002,friem001,bertj001,chisj001,solej001,coopg002,rojam002,delab001,sancj003,astuw001,fortn001,acunr001,swand001,ozunm001,rilea001,olsom001,darnt001,albio001,contw002,harrm004,1
2022-05-29,2022,5,29,LAN,ARI,3,1,andet002,daviz001,bettm001,freef001,turnt001,smitw003,riose001,taylc001,pillk001,lux-g001,barna001,hummc001,rojaj001,martk001,walkc002,mccaj003,perdg001,thoma004,hagej001,herrj003,0
2022-05-29,2022,5,29,COL,WAS,5,6,freek001,grayj004,blacc001,dazay001,cronc002,mcmar001,iglej001,gricr001,rodgb002,hills005,diaze005,hernc005,thoml002,sotoj001,cruzn002,bellj005,franm004,adamr004,escoa003,roblv001,1
2022-05-30,2022,5,30,TBA,TEX,5,9,rasmd002,ottog001,kierk001,franw002,arozr001,choij001,mejif001,wallt003,philb002,parei001,brujv001,semim001,seagc001,garvm001,calhk001,heimj001,lowen001,reksz001,smitj007,white006,1
2022-05-30,2022,5,30,HOU,OAK,5,1,valdf001,blacp001,altuj001,branm003,brega001,alvay001,gurry001,penaj004,mccoc001,sirij001,maldm001,laurr001,pindc001,lowrj001,murps001,andre001,bethc001,neuss001,smitk003,pachc001,0
2022-05-30,2022,5,30,MIN,DET,5,7,bundd001,brieb001,arral001,garlk001,polaj001,sancg002,larnt001,urshg001,miraj002,gordn001,jeffr002,casth001,schoj001,baezj001,candj002,torks001,castw003,camed001,barnt001,hilld002,1
2022-05-30,2022,5,30,KCA,CLE,3,7,heasj001,plesz001,merrw001,benia002,wittb002,peres002,melem001,dozih001,santc002,rivee001,lopen001,stram002,rosaa003,ramij003,millo002,naylj001,gonzo001,gimea001,kwans001,hedga001,1
2022-05-30,2022,5,30,BAL,BOS,10,0,wellt003,hillr001,haysa001,manct001,mounr001,santa003,uriar001,rutsa001,matej003,mcker001,owinc001,herne001,dever001,martj006,bogax001,verda001,stort001,cordf003,vazqc001,bradj001,0
2022-05-30,2022,5,30,SDN,SLN,3,6,martn002,naugp001,profj001,machm001,hosme001,voitl001,cronj001,kim-h002,nolaa002,grist001,azocj001,edmat001,gormn001,goldp001,arenn001,yepej001,pujoa001,moliy001,donob001,badeh001,1
2022-05-30,2022,5,30,SFN,PHI,5,4,webbl001,gibsk002,lastt001,yastm001,florw001,pedej001,crawb001,longe001,gonzl005,waltd002,casac001,schwk001,seguj002,harpb003,castn001,hoskr001,bohma001,monim001,stubg001,camaj001,0
2022-05-30,2022,5,30,PIT,LAN,6,5,thomz001,buehw001,mitcc002,reynb001,hayek001,vanmj001,suwij001,castr006,marct001,castd004,perem005,bettm001,freef001,turnt001,smitw003,riose001,turnj001,lux-g001,pillk001,albeh001,0
2022-05-30,2022,5,30,MIA,COL,1,7,lopep002,feltr001,chisj001,coopg002,solej001,wendj002,aguij001,garca003,sancj003,rojam002,stalj001,blacc001,joe-c001,cronc002,mcmar001,gricr001,rodgb002,hills005,hampg001,servb001,1
2022-05-30,2022,5,30,MIL,CHN,3,1,ashba003,smyld001,mccua001,urial001,taylt002,tellr001,hiurk001,brosm001,cainl001,mathm002,carav001,morec001,contw001,happi001,schwf001,wisdp001,velan001,frazc001,rivaa001,simma001,0
2022-05-30,2022,5,30,MIL,CHN,7,6,smale001,swarm001,wongk001,urial001,yelic001,tellr001,taylt002,narvo001,hiurk001,petej002,brosm001,morec001,contw001,schwf001,wisdp001,hoern001,frazc001,velan001,higgp001,orter001,0
2022-05-30,2022,5,30,ATL,ARI,2,6,stris002,gallz001,acunr001,swand001,ozunm001,rilea001,olsom001,darnt001,albio001,duvaa001,harrm004,varsd001,rojaj001,martk001,perad001,smitp002,mccaj003,thoma004,perdg001,herrj003,1
2022-05-30,2022,5,30,WAS,NYN,5,13,fedde001,peted003,hernc005,ruizk001,sotoj001,cruzn002,bellj005,thoml002,franm004,roblv001,escoa003,guill001,marts002,lindf001,alonp001,mcnej002,escoe001,canhm001,plumn001,nidot001,1
2022-05-31,2022,5,31,MIN,DET,8,2,smeld001,garcr007,arral001,buxtb001,keplm001,polaj001,larnt001,sancg002,gordn001,urshg001,palaj002,castw003,schoj001,cabrm001,baezj001,candj002,torks001,haase001,camed001,hilld002,0
2022-05-31,2022,5,31,TBA,TEX,0,3,yarbr001,perem004,margm001,ramih004,diazy001,arozr001,parei001,mejif001,zunim001,wallt003,brujv001,semim001,seagc001,garvm001,calhk001,garca005,heimj001,huffs001,smitj007,white006,1
2022-05-31,2022,5,31,HOU,OAK,3,1,javic001,montf001,altuj001,branm003,brega001,alvay001,gurry001,penaj004,castj006,mccoc001,sirij001,kempt001,lowrj001,laurr001,brows003,murps001,barrl001,andre001,neuss001,pachc001,0
2022-05-31,2022,5,31,CHA,TOR,5,6,gioll001,gausk001,grany001,vauga001,abrej003,burgj001,sheeg001,engea001,mcgur002,harrj002,mendd002,sprig001,bichb001,guerv002,hernt002,kirka001,gurrl001,chapm001,jansd001,biggc002,1
2022-05-31,2022,5,31,LAA,NYA,1,9,syndn001,montj004,wardt002,ohtas001,troum001,duffm002,rengl001,stasm001,walsj001,lagaj001,velaa001,lemad001,judga001,rizza001,torrg001,andum001,carpm002,kinei001,trevj001,gallj002,1
2022-05-31,2022,5,31,MIN,DET,0,4,sandc001,wentj001,buxtb001,arral001,garlk001,polaj001,larnt001,miraj002,gordn001,jeffr002,palaj002,castw003,schoj001,casth001,baezj001,torks001,clemk001,candj002,camed001,barnt001,1
2022-05-31,2022,5,31,KCA,CLE,3,8,lyncd001,quanc001,merrw001,benia002,wittb002,peres002,melem001,dozih001,isbek001,rivee001,lopen001,stram002,rosaa003,ramij003,millo002,gonzo001,cleme002,gimea001,merco003,hedga001,1
2022-05-31,2022,5,31,PIT,LAN,5,3,kellm003,uriaj001,hayek001,reynb001,chavm001,castd004,castr006,chany001,suwij001,heint001,marct001,bettm001,freef001,turnt001,smitw003,riose001,turnj001,taylc001,lux-g001,pillk001,0
2022-05-31,2022,5,31,SEA,BAL,10,0,kirbg001,bakeb001,winkj002,frant002,rodrj007,crawj002,suare001,fraza001,moord002,tramt001,ralec001,mullc002,manct001,santa003,haysa001,rutsa001,mounr001,odorr001,uriar001,matej003,0
2022-05-31,2022,5,31,CIN,BOS,2,1,castl003,wachm001,naqut001,drurb001,senzn001,vottj001,stept001,farmk001,mousm001,almoa002,reynm003,herne001,dever001,martj006,bogax001,verda001,stort001,cordf003,plawk001,bradj001,0
2022-05-31,2022,5,31,MIL,CHN,7,8,lauee001,steej002,mccua001,urial001,yelic001,taylt002,brosm001,tellr001,hiurk001,cainl001,carav001,morec001,contw001,wisdp001,schwf001,hoern001,happi001,frazc001,rivaa001,simma001,1
2022-05-31,2022,5,31,ATL,ARI,7,8,mortc002,casth002,acunr001,swand001,ozunm001,rilea001,olsom001,darnt001,albio001,duvaa001,harrm004,varsd001,rojaj001,smitp002,walkc002,perad001,hummc001,thoma004,perdg001,hagej001,1
2022-05-31,2022,5,31,SFN,PHI,7,4,junij001,suarr001,estrt001,florw001,casac001,longe001,gonzl005,fairs001,ramoh002,bartj003,waltd002,schwk001,seguj002,harpb003,castn001,hoskr001,realj001,bohma001,monim001,camaj001,0
2022-05-31,2022,5,31,WAS,NYN,0,10,corbp001,willt002,hernc005,ruizk001,sotoj001,bellj005,herny002,franm004,gordd002,roblv001,escoa003,canhm001,marts002,lindf001,alonp001,davij006,mcnej002,escoe001,guill001,nidot001,1
2022-05-31,2022,5,31,SDN,SLN,2,3,snelb001,waina001,profj001,machm001,cronj001,voitl001,myerw001,canor001,kim-h002,alfaj002,grist001,edmat001,goldp001,arenn001,pujoa001,yepej001,moliy001,sosae001,badeh001,donob001,1
2022-06-01,2022,6,1,ATL,ARI,6,0,wrigk001,bumgm001,albio001,swand001,ozunm001,rilea001,contw002,olsom001,duvaa001,hereg002,harrm004,varsd001,rojaj001,martk001,walkc002,perad001,smitp002,thoma004,hagej001,herrj003,0
2022-06-01,2022,6,1,CHA,TOR,3,7,kopem001,ryu-h001,polla001,vauga001,abrej003,robel002,burgj001,garcl004,engea001,mcgur002,mendd002,espis001,bichb001,guerv002,hernt002,kirka001,gurrl001,chapm001,jansd001,tapir001,1
2022-06-01,2022,6,1,TBA,TEX,4,3,sprij001,grayj003,kierk001,margm001,choij001,diazy001,arozr001,wallt003,philb002,mejif001,brujv001,semim001,seagc001,garvm001,calhk001,garca005,huffs001,lowen001,ibLAA001,white006,0
2022-06-01,2022,6,1,HOU,OAK,5,4,verlj001,irvic001,altuj001,tuckk001,brega001,alvay001,diaza003,penaj004,mccoc001,dubom001,maldm001,kempt001,laurr001,pindc001,brows003,andre001,bethc001,barrl001,smitk003,pachc001,0
2022-06-01,2022,6,1,MIN,DET,0,5,oberb002,skubt001,garlk001,sancg002,polaj001,urshg001,larnt001,miraj002,jeffr002,palaj002,gordn001,castw003,casth001,schoj001,cabrm001,torks001,clemk001,candj002,barnt001,hilld002,1
2022-06-01,2022,6,1,CIN,BOS,1,7,greeh001,whitg002,senzn001,drurb001,stept001,vottj001,farmk001,almoa002,mousm001,aquia001,reynm003,cordf003,dever001,martj006,bogax001,verda001,stort001,vazqc001,bradj001,dalbb001,1
2022-06-01,2022,6,1,SEA,BAL,2,9,ray-r002,bradk001,winkj002,frant002,rodrj007,crawj002,suare001,fraza001,fordm002,tramt001,ralec001,mullc002,manct001,haysa001,santa003,mounr001,uriar001,odorr001,chirr001,matej003,1
2022-06-01,2022,6,1,KCA,CLE,0,4,kellb003,pilkk001,merrw001,benia002,wittb002,peres002,melem001,dozih001,santc002,rivee001,lopen001,kwans001,rosaa003,ramij003,naylj001,millo002,gonzo001,gimea001,palar002,maill001,1
2022-06-01,2022,6,1,SFN,PHI,5,6,rodoc001,nolaa001,lastt001,yastm001,florw001,pedej001,crawb001,casac001,gonzl005,waltd002,voslj001,schwk001,hoskr001,castn001,realj001,bohma001,herro001,camaj001,maton001,stotb001,1
2022-06-01,2022,6,1,WAS,NYN,0,5,lee-e001,carrc003,hernc005,sotoj001,cruzn002,bellj005,herny002,franm004,garcl006,adamr004,gordd002,nimmb001,marts002,lindf001,alonp001,canhm001,davij006,escoe001,guill001,nidot001,1
2022-06-01,2022,6,1,PIT,LAN,8,4,quinj001,whitm004,hayek001,reynb001,chavm001,vanmj001,castd004,mitcc002,chany001,marct001,heint001,bettm001,freef001,turnt001,turnj001,taylc001,albeh001,barna001,pillk001,lux-g001,0
2022-06-01,2022,6,1,MIA,COL,12,13,roget003,marqg001,bertj001,coopg002,solej001,aguij001,sancj003,delab001,rojam002,stalj001,astuw001,joe-c001,blacc001,cronc002,rodgb002,iglej001,gricr001,mcmar001,hampg001,servb001,1
2022-06-01,2022,6,1,MIA,COL,14,1,cabre003,senza001,chisj001,coopg002,solej001,garca003,sancj003,bertj001,delab001,fortn001,willl001,blacc001,dazay001,cronc002,mcmar001,joe-c001,rodgb002,hills005,iglej001,diaze005,0
2022-06-01,2022,6,1,MIL,CHN,3,4,alexj001,hendk001,wongk001,taylt002,yelic001,tellr001,hiurk001,narvo001,brosm001,petej002,cainl001,morec001,contw001,happi001,wisdp001,schwf001,rivaa001,hoern001,heywj001,madrn001,1
2022-06-01,2022,6,1,SDN,SLN,2,5,darvy001,hudsd002,profj001,machm001,hosme001,voitl001,cronj001,kim-h002,nolaa002,grist001,azocj001,donob001,goldp001,arenn001,yepej001,dickc002,nootl001,sosae001,kniza001,badeh001,1
2022-06-02,2022,6,2,MIN,DET,2,3,archc001,faeda001,arral001,buxtb001,keplm001,polaj001,larnt001,sancg002,gordn001,urshg001,palaj002,castw003,casth001,schoj001,cabrm001,torks001,clemk001,candj002,haase001,camed001,1
2022-06-02,2022,6,2,CHA,TOR,3,8,cuetj001,manoa001,garcl004,robel002,moncy001,abrej003,sheeg001,grany001,vauga001,mcgur002,harrj002,espis001,bichb001,guerv002,hernt002,kirka001,biggc002,chapm001,tapir001,zimmb001,1
2022-06-02,2022,6,2,TBA,TEX,3,1,klubc001,heart001,arozr001,margm001,ramih004,diazy001,mejif001,parei001,zunim001,brujv001,philb002,smitj007,semim001,calhk001,garvm001,heimj001,garca005,lowen001,reksz001,culbc001,0
2022-06-02,2022,6,2,LAA,NYA,1,2,detmr001,tailj001,wardt002,ohtas001,troum001,walsj001,rengl001,marsb002,suzuk001,wadet002,velaa001,lemad001,judga001,torrg001,andum001,kinei001,hicka001,gallj002,higak001,gonzm002,1
2022-06-02,2022,6,2,LAA,NYA,1,6,ohtas001,cortn001,wardt002,ohtas001,troum001,duffm002,rengl001,stasm001,walsj001,lagaj001,velaa001,carpm002,judga001,rizza001,torrg001,lemad001,gallj002,hicka001,trevj001,gonzm002,1
2022-06-02,2022,6,2,SEA,BAL,7,6,flexc001,lylej001,winkj002,frant002,rodrj007,crawj002,suare001,fraza001,toroa001,tramt001,torrl001,mullc002,manct001,santa003,haysa001,mounr001,rutsa001,uriar001,odorr001,owinc001,0
2022-06-02,2022,6,2,WAS,CIN,1,8,adonj001,ashcg001,hernc005,ruizk001,sotoj001,cruzn002,bellj005,herny002,franm004,garcl006,roblv001,senzn001,drurb001,phamt001,vottj001,farmk001,mousm001,almoa002,garca006,reynm003,1
2022-06-02,2022,6,2,SFN,MIA,0,3,wooda002,alcas001,lastt001,yastm001,florw001,pedej001,gonzl005,estrt001,waltd002,voslj001,bartj003,bertj001,chisj001,solej001,aguij001,garca003,rojam002,delab001,stalj001,willl001,1
2022-06-02,2022,6,2,NYN,LAN,0,2,walkt004,gonst001,nimmb001,marts002,guill001,alonp001,mcnej002,canhm001,escoe001,davij006,mazep001,bettm001,freef001,turnt001,smitw003,riose001,turnj001,bellc002,taylc001,lux-g001,1
2022-06-02,2022,6,2,ATL,COL,13,6,andei001,gomba001,acunr001,swand001,ozunm001,rilea001,albio001,olsom001,darnt001,hereg002,harrm004,joe-c001,blacc001,cronc002,rodgb002,mcmar001,gricr001,iglej001,hampg001,servb001,0
2022-06-02,2022,6,2,SDN,MIL,4,5,mLAAs001,housa001,profj001,cronj001,machm001,hosme001,voitl001,mazan001,grist001,alfaj002,alcas002,mccua001,urial001,yelic001,taylt002,tellr001,hiurk001,wongk001,carav001,petej002,1
2022-06-02,2022,6,2,SLN,CHN,5,7,libem001,thomk002,edmat001,goldp001,arenn001,yepej001,donob001,pujoa001,moliy001,nootl001,badeh001,morec001,contw001,wisdp001,schwf001,hoern001,happi001,frazc001,higgp001,madrn001,1
2022-06-03,2022,6,3,SEA,TEX,4,3,gilbl002,dunnd001,winkj002,frant002,rodrj007,crawj002,suare001,fraza001,toroa001,tramt001,ralec001,smitj007,semim001,seagc001,garvm001,calhk001,garca005,heimj001,lowen001,white006,0
2022-06-03,2022,6,3,ARI,PIT,8,6,kellm002,brubj001,varsd001,rojaj001,martk001,walkc002,perad001,smitp002,mccaj003,thoma004,perdg001,hayek001,reynb001,voged001,chavm001,castr006,suwij001,castd004,marct001,heint001,0
2022-06-03,2022,6,3,CHA,TBA,3,6,martd006,mccls003,polla001,vauga001,moncy001,abrej003,robel002,grany001,burgj001,garcl004,mendd002,kierk001,diazy001,margm001,choij001,ramih004,arozr001,mejif001,brujv001,parei001,1
2022-06-03,2022,6,3,BOS,OAK,7,2,eovan001,kaprj001,herne001,dever001,martj006,bogax001,verda001,stort001,cordf003,dalbb001,plawk001,kempt001,laurr001,lowrj001,brows003,andre001,pindc001,murps001,smitk003,pachc001,0
2022-06-03,2022,6,3,DET,NYA,0,13,rodre005,coleg001,castw003,casth001,schoj001,cabrm001,baezj001,candj002,torks001,barnt001,camed001,lemad001,judga001,rizza001,donaj001,andum001,carpm002,kinei001,trevj001,hicka001,1
2022-06-03,2022,6,3,HOU,KCA,10,3,urquj001,singb001,altuj001,branm003,gurry001,alvay001,diaza003,tuckk001,penaj004,sirij001,maldm001,merrw001,benia002,wittb002,peres002,melem001,dozih001,isbek001,rivee001,lopen001,0
2022-06-03,2022,6,3,MIN,TOR,9,3,gonzc002,kikuy001,buxtb001,polaj001,garlk001,sancg002,urshg001,miraj002,larnt001,jeffr002,palaj002,sprig001,bichb001,guerv002,hernt002,jansd001,tapir001,gurrl001,espis001,biggc002,0
2022-06-03,2022,6,3,CLE,BAL,6,3,biebs001,zimmb002,stram002,rosaa003,ramij003,millo002,naylj001,gonzo001,cleme002,merco003,hedga001,mullc002,manct001,santa003,haysa001,mounr001,rutsa001,odorr001,nevit001,matej003,0
2022-06-03,2022,6,3,SFN,MIA,15,6,brebj001,bleir001,florw001,yastm001,longe001,crawb001,casac001,pedej001,estrt001,gonzl005,voslj001,chisj001,coopg002,solej001,aguij001,garca003,sancj003,bertj001,rojam002,fortn001,0
2022-06-03,2022,6,3,SDN,MIL,7,0,musgj001,burnc002,profj001,cronj001,machm001,hosme001,voitl001,mazan001,kim-h002,grist001,nolaa002,wongk001,urial001,yelic001,mccua001,tellr001,taylt002,petej002,carav001,cainl001,0
2022-06-03,2022,6,3,SLN,CHN,14,5,mikom001,strom001,edmat001,gormn001,goldp001,arenn001,donob001,dickc002,nootl001,badeh001,kniza001,morec001,orter001,happi001,schwf001,wisdp001,heywj001,higgp001,rivaa001,simma001,0
2022-06-03,2022,6,3,LAA,PHI,0,10,silsc001,efliz001,wardt002,ohtas001,troum001,walsj001,rengl001,marsb002,stasm001,duffm002,wadet002,schwk001,hoskr001,harpb003,castn001,realj001,bohma001,maton001,stotb001,monim001,1
2022-06-03,2022,6,3,ATL,COL,3,1,friem001,kuhlc001,acunr001,swand001,ozunm001,rilea001,olsom001,darnt001,arcio002,duvaa001,harrm004,joe-c001,blacc001,cronc002,rodgb002,dazay001,iglej001,mcmar001,gricr001,diaze005,0
2022-06-03,2022,6,3,WAS,CIN,8,5,grayj004,minom001,hernc005,thoml002,sotoj001,cruzn002,bellj005,franm004,adamr004,garcl006,roblv001,senzn001,drurb001,phamt001,vottj001,stept001,mousm001,almoa002,lopea005,reynm003,0
2022-06-03,2022,6,3,NYN,LAN,1,6,bassc001,andet002,nimmb001,marts002,lindf001,alonp001,davij006,canhm001,escoe001,mcnej002,nidot001,bettm001,freef001,turnt001,smitw003,turnj001,bellc002,taylc001,mckiz001,lux-g001,1
2022-06-04,2022,6,4,MIN,TOR,3,12,bundd001,berrj001,arral001,buxtb001,polaj001,larnt001,miraj002,gordn001,contm001,jeffr002,palaj002,sprig001,bichb001,guerv002,hernt002,kirka001,espis001,chapm001,gurrl001,biggc002,1
2022-06-04,2022,6,4,CHA,TBA,3,2,ceasd001,rasmd002,garcl004,vauga001,moncy001,abrej003,robel002,sheeg001,grany001,mendd002,mcgur002,kierk001,margm001,diazy001,choij001,arozr001,brujv001,philb002,parei001,zunim001,0
2022-06-04,2022,6,4,DET,NYA,0,3,brieb001,sevel001,castw003,schoj001,casth001,cabrm001,baezj001,candj002,clemk001,barnt001,hilld002,judga001,donaj001,rizza001,stanm004,torrg001,gallj002,kinei001,higak001,hicka001,1
2022-06-04,2022,6,4,HOU,KCA,0,6,garcl007,bubik001,altuj001,branm003,brega001,alvay001,gurry001,tuckk001,penaj004,sirij001,maldm001,merrw001,benia002,wittb002,peres002,melem001,dozih001,rivee001,taylm002,lopen001,1
2022-06-04,2022,6,4,CLE,BAL,4,5,mcket001,wellt003,stram002,rosaa003,ramij003,millo002,naylj001,gonzo001,gimea001,maill001,kwans001,mullc002,manct001,santa003,haysa001,mounr001,odorr001,uriar001,chirr001,matej003,1
